article_id,ticker,headline,summary,author,published_at,updated_at,source,url,content
5161735,TSLA,MLV & Co Reports On Mall Retailer Trends & Sentiment - Exclusive TSI Rankings,,Benzinga,2015-01-21T01:47:54Z,2015-01-21T01:52:04Z,,https://www.benzinga.com/node/5161735,
5162656,UAL,Fast Money Picks For January 21,,Benzinga,2015-01-21T11:47:50Z,2015-01-21T11:47:50Z,,https://www.benzinga.com/node/5162656,
5164078,TSLA,Benzinga's Top #PreMarket Losers,,Benzinga,2015-01-21T13:23:01Z,2015-01-21T13:23:01Z,,https://www.benzinga.com/node/5164078,
5164496,TSLA,Morgan Stanley On Tesla: 'We Believe Elon Meant What He Said',,Benzinga,2015-01-21T14:33:59Z,2015-01-21T14:34:00Z,,https://www.benzinga.com/node/5164496,
5165983,TSLA,"Tesla Spokesperson Offers Response to Recent WSJ Article, Prior SEC Investigation",,Benzinga,2015-01-21T19:47:27Z,2015-01-21T19:47:27Z,,https://www.benzinga.com/node/5165983,
5160705,TSLA,Probes Reporter: Tesla Motors' Important SEC-Related Questions Remain Unanswered,,Benzinga,2015-01-20T16:02:02Z,2015-01-21T20:11:07Z,,https://www.benzinga.com/node/5160705,
5165979,UNB,"Union Bankshares Reports Q4 EPS of $0.43, Up 26% YOY",,Benzinga,2015-01-21T19:46:21Z,2015-01-21T19:46:21Z,,https://www.benzinga.com/node/5165979,
5165982,UNB,Union Bankshares Increases Qtr. Dividend From $0.26 to $0.27,,Benzinga,2015-01-21T19:46:30Z,2015-01-21T19:46:30Z,,https://www.benzinga.com/node/5165982,
5163345,WMT,Morgan Stanley Downgrades Wal-Mart Stores to Equal-weight,,Benzinga,2015-01-21T09:55:46Z,2015-01-21T09:55:47Z,,https://www.benzinga.com/node/5163345,
5163680,WMT,US Stock Futures Slip Ahead Of Housing-Starts Data,,Benzinga,2015-01-21T12:07:49Z,2015-01-21T12:07:49Z,,https://www.benzinga.com/node/5163680,
5163674,WLDN,Willdan Reports Purchase of 360 Energy Engineers and Abacus Resource Mgmt Co.; No Terms Disclosed,,Benzinga,2015-01-21T12:05:37Z,2015-01-21T12:07:57Z,,https://www.benzinga.com/node/5163674,
5163781,WMT,Wal-Mart Downgraded at Morgan Stanley,,Benzinga,2015-01-21T12:43:55Z,2015-01-21T12:43:55Z,,https://www.benzinga.com/node/5163781,
5164039,WMT,Morgan Stanley Downgrades Wal-Mart To Equal-weight,,Benzinga,2015-01-21T13:13:11Z,2015-01-21T13:13:11Z,,https://www.benzinga.com/node/5164039,
5164407,WMT,Benzinga's Top Downgrades,,Benzinga,2015-01-21T14:03:55Z,2015-01-21T14:03:55Z,,https://www.benzinga.com/node/5164407,
5163530,WYNN,"Nomura Downgrades Wynn Resorts to Neutral, Lowers PT to $149.00",,Benzinga,2015-01-21T11:19:44Z,2015-01-21T11:19:44Z,,https://www.benzinga.com/node/5163530,
5163968,XRX,Thinfilm Announces Partnership with Xerox,,Benzinga,2015-01-21T13:02:16Z,2015-01-21T13:02:16Z,,https://www.benzinga.com/node/5163968,
5164407,WYNN,Benzinga's Top Downgrades,,Benzinga,2015-01-21T14:03:55Z,2015-01-21T14:03:55Z,,https://www.benzinga.com/node/5164407,
5164473,WYNN,Nomura Downgrades Wynn Resorts To Neutral,,Benzinga,2015-01-21T14:09:59Z,2015-01-21T14:09:59Z,,https://www.benzinga.com/node/5164473,
5167093,AAPL,"Benzinga's M&A Chatter for Wednesday January 21, 2015",,Benzinga,2015-01-22T00:40:40Z,2015-01-22T00:40:40Z,,https://www.benzinga.com/node/5167093,
5155578,AAPL,"The Next Apple, Part 1: Adapteva's Parallella Single Board Supercomputer",,Benzinga,2015-01-21T16:31:18Z,2015-01-22T02:21:20Z,,https://www.benzinga.com/node/5155578,
5166126,AAPL,Oppenheimer Bullish On Apple,,Benzinga,2015-01-21T21:31:01Z,2015-01-22T11:59:14Z,,https://www.benzinga.com/node/5166126,
5169479,AAPL,"Carl Icahn @Carl_C_Icahn Tweet: I'll be speaking with @ScottWapnerCNBC on @CNBCFastMoney at 12:30ET. We'll be discussing recent events at $EBAY, $GCI and more.",,Benzinga,2015-01-22T15:16:36Z,2015-01-22T15:16:36Z,,https://www.benzinga.com/node/5169479,
5169979,AAL,Airlines Soar Following Q4 Results From Southwest Airlines And Alaska Air Group,,Benzinga,2015-01-22T16:59:06Z,2015-01-22T16:59:06Z,,https://www.benzinga.com/node/5169979,
5167756,AAPL,Microsoft Proves Its Still An Innovator,,Benzinga,2015-01-22T19:30:32Z,2015-01-22T19:30:32Z,,https://www.benzinga.com/node/5167756,
5170953,AAPL,Xoom Gets Bump From Adding Fingerprint ID Technology,,Benzinga,2015-01-22T21:27:06Z,2015-01-22T21:27:06Z,,https://www.benzinga.com/node/5170953,
5171412,AAPL,Board Member Mickey Drexler to Retire From Apple Board At End of Current Term; Board has Not Yet Nominated a Replacement,,Benzinga,2015-01-22T22:26:12Z,2015-01-22T22:26:12Z,,https://www.benzinga.com/node/5171412,
5167788,AMZN,Amazon in Talks to Acquire Israeli Chipmaker Annapurna Labs for Up to $370M; Intends to Build R & D Center in Israel -Calcalist,,Benzinga,2015-01-22T09:51:30Z,2015-01-22T09:51:30Z,,https://www.benzinga.com/node/5167788,
5168053,AMCX,"Nomura Upgrades AMC Networks to Buy, Raises PT to $80.00",,Benzinga,2015-01-22T11:44:54Z,2015-01-22T11:44:56Z,,https://www.benzinga.com/node/5168053,
5166888,AMD,Advanced Micro Devices Analyst Roundup Following Q4 Results,,Benzinga,2015-01-22T11:45:11Z,2015-01-22T11:45:12Z,,https://www.benzinga.com/node/5166888,
5168861,AMZN,Amazon Announces Launch of Kindle Textbook Creator,,Benzinga,2015-01-22T14:00:58Z,2015-01-22T14:00:58Z,,https://www.benzinga.com/node/5168861,
5169033,AMCX,Nomura Upgrades AMC Networks To Buy,,Benzinga,2015-01-22T14:20:59Z,2015-01-22T14:20:59Z,,https://www.benzinga.com/node/5169033,
5169189,AMCX,Benzinga's Top Upgrades,,Benzinga,2015-01-22T14:36:29Z,2015-01-22T14:36:29Z,,https://www.benzinga.com/node/5169189,
5169452,AMZN,Amazon To Offer Amazon Prime For $72 On Jan 24,,Benzinga,2015-01-22T15:03:33Z,2015-01-22T15:03:33Z,,https://www.benzinga.com/node/5169452,
5169323,AMCX,"Nomura Bullish On AMC Networks And Its Content, Recommends Calling The Stock",,Benzinga,2015-01-22T15:38:23Z,2015-01-22T15:38:23Z,,https://www.benzinga.com/node/5169323,
5169484,AMZN,"Amazon.com: Nomura Bullish, But Says ""More Transparent-cy Would Be Well Received""",,Benzinga,2015-01-22T15:49:01Z,2015-01-22T15:49:01Z,,https://www.benzinga.com/node/5169484,
5169657,AMZN,Amazon To Offer Prime Subscriptions For $72 This Saturday,,Benzinga,2015-01-22T19:27:13Z,2015-01-22T19:27:13Z,,https://www.benzinga.com/node/5169657,
5170582,AMZN,Amazon Shares Quiet Following Re/code Article 'Amazon Has Acquired Secretive Israeli Startup Annapurna Labs for its Data Center Business',,Benzinga,2015-01-22T19:37:20Z,2015-01-22T19:37:20Z,,https://www.benzinga.com/node/5170582,
5169568,ALNY,Deutsche Bank's 2015 Top Small Cap Biotechs,,Benzinga,2015-01-22T16:09:45Z,2015-01-22T20:48:12Z,,https://www.benzinga.com/node/5169568,
5171484,AMZN,"Benzinga's M&A Chatter for Thursday January 22, 2015",,Benzinga,2015-01-22T23:00:17Z,2015-01-22T23:00:17Z,,https://www.benzinga.com/node/5171484,
5168079,ARWR,"Deutsche Bank Downgrades Arrowhead Research to Hold, Lowers PT to $7.00",,Benzinga,2015-01-22T11:52:42Z,2015-01-22T11:52:43Z,,https://www.benzinga.com/node/5168079,
5168862,ARWR,Deutsche Bank Downgrades Arrowhead to Hold,,Benzinga,2015-01-22T14:22:25Z,2015-01-22T14:22:25Z,,https://www.benzinga.com/node/5168862,
5170871,ARRY,Option Alert: Array Biopharma Feb $4 Call; 1000 Contract Trade at Ask @$1.20; Now $5.01,,Benzinga,2015-01-22T20:51:04Z,2015-01-22T20:51:28Z,,https://www.benzinga.com/node/5170871,
5170988,APA,Apache Names Stephen Riney  as CFO,,Benzinga,2015-01-22T21:06:17Z,2015-01-22T21:06:17Z,,https://www.benzinga.com/node/5170988,
5171015,APA,"Apache Appoints Stephen Riney As EVP, CFO",,Benzinga,2015-01-22T21:10:09Z,2015-01-22T21:10:09Z,,https://www.benzinga.com/node/5171015,
5167791,AVT,"Earnings Scheduled For January 22, 2015",,Benzinga,2015-01-22T09:57:04Z,2015-01-22T09:57:05Z,,https://www.benzinga.com/node/5167791,
5168466,AVT,"Avnet Reports Q2 Adj. EPS $1.27, vs $1.21 Est., Sales $7.55B vs $7.35B Est.",,Benzinga,2015-01-22T13:01:48Z,2015-01-22T13:01:48Z,,https://www.benzinga.com/node/5168466,
5168504,AVT,"Avnet Sees Q3 Adj. EPS $1.04-$1.14 vs $1.15 Est., Sales $6.6-$7.2B vs $6.93B Est.",,Benzinga,2015-01-22T13:05:22Z,2015-01-22T13:05:22Z,,https://www.benzinga.com/node/5168504,
5167784,BMRN,BioMarin Prices 8.5M Share Offering @$93.25/Share,,Benzinga,2015-01-22T09:48:21Z,2015-01-22T09:48:21Z,,https://www.benzinga.com/node/5167784,
5168755,BIDU,"Brean Capital: Baidu a Top Pick for 2015, Alibaba Strong 3-Year Potential",,Benzinga,2015-01-22T14:06:18Z,2015-01-22T16:43:45Z,,https://www.benzinga.com/node/5168755,
5167791,BPOP,"Earnings Scheduled For January 22, 2015",,Benzinga,2015-01-22T09:57:04Z,2015-01-22T09:57:05Z,,https://www.benzinga.com/node/5167791,
5168497,BPOP,"Popular Q4 EPS $0.41, Net Interest Income $326.9M",,Benzinga,2015-01-22T13:05:03Z,2015-01-22T13:05:03Z,,https://www.benzinga.com/node/5168497,
5168822,BSET,"Bassett Furniture Reports Q4 EPS $0.35, Sales $94.72M",,Benzinga,2015-01-22T14:00:33Z,2015-01-22T14:00:33Z,,https://www.benzinga.com/node/5168822,
5167983,CHKP,"JP Morgan Downgrades Check Point Software to Neutral, Raises PT to $83.00",,Benzinga,2015-01-22T11:17:38Z,2015-01-22T11:17:39Z,,https://www.benzinga.com/node/5167983,
5169028,CLIR,ClearSign Signs Agreement to Install Duplex Technology in Third Oil &amp; Gas Operation,,Benzinga,2015-01-22T14:20:07Z,2015-01-22T14:20:07Z,,https://www.benzinga.com/node/5169028,
5170703,CME,"BGC Partners Announces Glass Lewis Issued Recommendation GFI Group Holder Vote Against 'Flawed, Conflicted' Deal with CME",,Benzinga,2015-01-22T20:07:29Z,2015-01-22T20:07:29Z,,https://www.benzinga.com/node/5170703,
5169262,CRIS,"UPDATE: Oppenheimer Reiterates Outperform Rating, Raises PT on Curis on Aurigene Collaboration",,Benzinga,2015-01-22T14:45:21Z,2015-01-22T14:45:21Z,,https://www.benzinga.com/node/5169262,
5168158,CYN,City National Corp Announces Agreement to Be Acquired By RBC For $93.80 Cash and Stock,,Benzinga,2015-01-22T12:01:45Z,2015-01-22T12:01:45Z,,https://www.benzinga.com/node/5168158,
5168170,CSIQ,Canadian Solar Completes Sale of Glenarm Solar Power Plant to Dutch Infrastructure Fund,,Benzinga,2015-01-22T12:03:21Z,2015-01-22T12:03:21Z,,https://www.benzinga.com/node/5168170,
5168177,CYN,RBC to Acquire City National Corporation for $47.25/Share in Cash,,Benzinga,2015-01-22T12:05:58Z,2015-01-22T12:05:58Z,,https://www.benzinga.com/node/5168177,
5168201,CYN,UPDATE: RBC to Acquire City National Corporation for $47.25/Share in Cash Plus 0.7489 of RBC Share,,Benzinga,2015-01-22T12:11:48Z,2015-01-22T12:11:48Z,,https://www.benzinga.com/node/5168201,
5168210,CYN,City National Corp Q1 EPS $1.10,,Benzinga,2015-01-22T12:16:27Z,2015-01-22T12:16:27Z,,https://www.benzinga.com/node/5168210,
5168213,CYN,City National Reports Q4 Total Revenue $325M vs $296M in Same Qtr. Last Year,,Benzinga,2015-01-22T12:18:21Z,2015-01-22T12:18:22Z,,https://www.benzinga.com/node/5168213,
5168243,CYN,City National Raises Qtr. Dividend from $0.33 to $0.35/Share,,Benzinga,2015-01-22T12:21:45Z,2015-01-22T12:21:45Z,,https://www.benzinga.com/node/5168243,
5168365,CYN,City National Agrees To Sell Itself To RBC For $5.4 Billion,,Benzinga,2015-01-22T13:01:45Z,2015-01-22T13:01:45Z,,https://www.benzinga.com/node/5168365,
5168753,CYN,Morning Movers,,Benzinga,2015-01-22T14:15:25Z,2015-01-22T14:15:25Z,,https://www.benzinga.com/node/5168753,
5169026,CTBI,Sandler O'Neill Downgrades Community Trust Bancorp to Hold,,Benzinga,2015-01-22T14:19:41Z,2015-01-22T14:19:42Z,,https://www.benzinga.com/node/5169026,
5169523,CYN,Stocks Hitting 52-Week Highs,,Benzinga,2015-01-22T15:25:37Z,2015-01-22T15:26:06Z,,https://www.benzinga.com/node/5169523,
5169281,CYN,Morning Market Gainers,,Benzinga,2015-01-22T14:48:38Z,2015-01-22T15:26:40Z,,https://www.benzinga.com/node/5169281,
5169562,CYN,Stocks Hitting 52-Week Lows,,Benzinga,2015-01-22T15:32:46Z,2015-01-22T15:32:46Z,,https://www.benzinga.com/node/5169562,
5169612,CYN,Benzinga's Volume Movers,,Benzinga,2015-01-22T15:41:30Z,2015-01-22T15:41:30Z,,https://www.benzinga.com/node/5169612,
5169566,CTBI,KBW Comments On Community Trust Bancorp Following Earnings Q4 Print,,Benzinga,2015-01-22T15:42:43Z,2015-01-22T15:42:43Z,,https://www.benzinga.com/node/5169566,
5169639,CYN,"Top Performing Industries For January 22, 2015",,Benzinga,2015-01-22T15:49:33Z,2015-01-22T15:49:34Z,,https://www.benzinga.com/node/5169639,
5171431,CSWC,Capital Southwest Reports Dec. 31 NAV of $733.2M,,Benzinga,2015-01-22T22:37:20Z,2015-01-22T22:37:20Z,,https://www.benzinga.com/node/5171431,
5169132,DLTR,Family Dollar Holders Have Approved Dollar Tree Deal,,Benzinga,2015-01-22T14:22:55Z,2015-01-22T14:22:55Z,,https://www.benzinga.com/node/5169132,
5169612,DLTR,Benzinga's Volume Movers,,Benzinga,2015-01-22T15:41:30Z,2015-01-22T15:41:30Z,,https://www.benzinga.com/node/5169612,
5170997,DGII,"Digi Int'l Reports Q1 Adj. Loss of $0.03/Share, Sales $48.7M",,Benzinga,2015-01-22T21:07:19Z,2015-01-22T21:07:19Z,,https://www.benzinga.com/node/5170997,
5170540,DLTR,Barclays Bullish On Dollar Tree,,Benzinga,2015-01-22T21:28:02Z,2015-01-22T21:28:02Z,,https://www.benzinga.com/node/5170540,
5171571,DLTR,CNBC's Stock Pops & Drops From January 22,,Benzinga,2015-01-22T23:57:07Z,2015-01-22T23:57:07Z,,https://www.benzinga.com/node/5171571,
5166912,EBAY,"eBay Reaches Agreement With Carl Icahn, Expands Board Of Directors",,Benzinga,2015-01-22T01:06:03Z,2015-01-22T01:06:03Z,,https://www.benzinga.com/node/5166912,
5167834,EBAY,"10 Must Watch Stocks for January 22, 2015",,Benzinga,2015-01-22T10:16:43Z,2015-01-22T10:16:43Z,,https://www.benzinga.com/node/5167834,
5168171,EFSC,"Enterprise Financial Announces Q4 EPS of $1.29, Net Interest Income $25.7M",,Benzinga,2015-01-22T12:03:24Z,2015-01-22T12:03:24Z,,https://www.benzinga.com/node/5168171,
5168244,EBAY,Morgan Stanley Upgrades eBay to Equalweight,,Benzinga,2015-01-22T12:23:45Z,2015-01-22T12:23:46Z,,https://www.benzinga.com/node/5168244,
5168557,EBAY,Benzinga's Top #PreMarket Gainers,,Benzinga,2015-01-22T13:11:26Z,2015-01-22T13:26:53Z,,https://www.benzinga.com/node/5168557,
5168601,EBAY,Topeka Suggests eBay Investors 'Remain On The Sidelines On Weak Fundamentals',,Benzinga,2015-01-22T13:29:53Z,2015-01-22T13:29:53Z,,https://www.benzinga.com/node/5168601,
5168753,EBAY,Morning Movers,,Benzinga,2015-01-22T14:15:25Z,2015-01-22T14:15:25Z,,https://www.benzinga.com/node/5168753,
5169071,EBAY,"Credit Suisse Maintains eBay At Neutral, Lowers Price Target To $62",,Benzinga,2015-01-22T14:29:06Z,2015-01-22T14:29:06Z,,https://www.benzinga.com/node/5169071,
5169149,EBAY,Morgan Stanley Upgrades eBay To  Equalweight,,Benzinga,2015-01-22T14:29:43Z,2015-01-22T14:29:43Z,,https://www.benzinga.com/node/5169149,
5169189,EBAY,Benzinga's Top Upgrades,,Benzinga,2015-01-22T14:36:29Z,2015-01-22T14:36:29Z,,https://www.benzinga.com/node/5169189,
5169258,EBAY,Benchmark Cuts Price Target On eBay,,Benzinga,2015-01-22T15:12:18Z,2015-01-22T15:12:18Z,,https://www.benzinga.com/node/5169258,
5169479,EBAY,"Carl Icahn @Carl_C_Icahn Tweet: I'll be speaking with @ScottWapnerCNBC on @CNBCFastMoney at 12:30ET. We'll be discussing recent events at $EBAY, $GCI and more.",,Benzinga,2015-01-22T15:16:36Z,2015-01-22T15:16:36Z,,https://www.benzinga.com/node/5169479,
5169281,EBAY,Morning Market Gainers,,Benzinga,2015-01-22T14:48:38Z,2015-01-22T15:26:40Z,,https://www.benzinga.com/node/5169281,
5169639,EBAY,"Top Performing Industries For January 22, 2015",,Benzinga,2015-01-22T15:49:33Z,2015-01-22T15:49:34Z,,https://www.benzinga.com/node/5169639,
5170724,EGHT,Analysts See 26% Q3 Rev Growth For 8x8 Inc.,,Benzinga,2015-01-22T20:23:45Z,2015-01-22T20:23:45Z,,https://www.benzinga.com/node/5170724,
5170561,EBAY,Carl Icahn: This Is Not About Selling eBay,,Benzinga,2015-01-22T20:35:26Z,2015-01-22T20:35:27Z,,https://www.benzinga.com/node/5170561,
5171000,EGHT,"8x8 Reports Q3 Adj. EPS $0.04, Inline, Sales $41.4M; Reaffirms Outlook",,Benzinga,2015-01-22T21:07:44Z,2015-01-22T21:07:44Z,,https://www.benzinga.com/node/5171000,
5167787,EXPE,Top 4 NASDAQ Stocks In The Lodging Industry With The Highest Gross Margin,,Benzinga,2015-01-22T09:51:01Z,2015-01-22T09:51:01Z,,https://www.benzinga.com/node/5167787,
5161180,FCEL,Great Things May Be Coming At Plug Power...But It Better Happen Soon,,Benzinga,2015-01-20T17:19:00Z,2015-01-22T18:40:56Z,,https://www.benzinga.com/node/5161180,
5167768,FFIV,Top 4 Mid-Cap Stocks In The Business Software & Services Industry With The Lowest PEG Ratio,,Benzinga,2015-01-22T09:34:14Z,2015-01-22T09:34:14Z,,https://www.benzinga.com/node/5167768,
5168018,FITB,"FBR Capital Downgrades Fifth Third Bancorp to Market Perform, Lowers PT to $20.00",,Benzinga,2015-01-22T11:29:28Z,2015-01-22T11:29:29Z,,https://www.benzinga.com/node/5168018,
5168057,FFIV,Stifel Nicolaus Downgrades F5 Networks to Hold,,Benzinga,2015-01-22T11:47:09Z,2015-01-22T11:47:10Z,,https://www.benzinga.com/node/5168057,
5168335,FFIV,Buckingham Research Upgrades F5 Networks to Buy,,Benzinga,2015-01-22T12:43:05Z,2015-01-22T12:43:06Z,,https://www.benzinga.com/node/5168335,
5168512,FITB,"UPDATE: Compass Point Reiterates Neutral Rating, Lowers PT on Fifth Third Bancorp as Bumpy Ride Continues",,Benzinga,2015-01-22T13:09:46Z,2015-01-22T13:09:46Z,,https://www.benzinga.com/node/5168512,
5168576,FFIV,Benzinga's Top #PreMarket Losers,,Benzinga,2015-01-22T13:19:08Z,2015-01-22T13:19:08Z,,https://www.benzinga.com/node/5168576,
5168753,FFIV,Morning Movers,,Benzinga,2015-01-22T14:15:25Z,2015-01-22T14:15:25Z,,https://www.benzinga.com/node/5168753,
5169022,FFIV,Buckingham Research Upgrades F5 Networks To  Buy,,Benzinga,2015-01-22T14:16:54Z,2015-01-22T14:16:54Z,,https://www.benzinga.com/node/5169022,
5169006,FFIV,"UPDATE: Stifel Downgrades F5 Networks to Hold, Removes PT with Confluence of Factors Likely Impacting 2015 Growth",,Benzinga,2015-01-22T14:19:10Z,2015-01-22T14:19:10Z,,https://www.benzinga.com/node/5169006,
5169189,FFIV,Benzinga's Top Upgrades,,Benzinga,2015-01-22T14:36:29Z,2015-01-22T14:36:29Z,,https://www.benzinga.com/node/5169189,
5169374,FFIV,Morning Market Losers,,Benzinga,2015-01-22T15:01:13Z,2015-01-22T15:01:13Z,,https://www.benzinga.com/node/5169374,
5169629,FFIV,Analysts: Demand Intact For F5 Networks Inc. Products,,Benzinga,2015-01-22T15:54:22Z,2015-01-22T15:54:22Z,,https://www.benzinga.com/node/5169629,
5171347,FIBK,First Interstate Bancsystem Raises Qtr. Dividend from $0.16 to $0.20/Share,,Benzinga,2015-01-22T22:05:53Z,2015-01-22T22:05:53Z,,https://www.benzinga.com/node/5171347,
5170498,FOXA,"Societe Generale Initiates Coverage on Twenty-First Century Fox at Hold, Announces $36.00 PT",,Benzinga,2015-01-22T19:03:25Z,2015-01-22T19:03:26Z,,https://www.benzinga.com/node/5170498,
5171269,FOX,Societe Generale: Facebook Inc. Headed For Face Plant?,,Benzinga,2015-01-22T22:00:31Z,2015-01-22T22:00:31Z,,https://www.benzinga.com/node/5171269,
5167823,GOOG,"UPDATE: Google to Resell Wireless Service on Sprint, T-Mobile Networks, According to Sources -DJ",,Benzinga,2015-01-22T10:04:39Z,2015-01-22T10:04:39Z,,https://www.benzinga.com/node/5167823,
5167823,GOOGL,"UPDATE: Google to Resell Wireless Service on Sprint, T-Mobile Networks, According to Sources -DJ",,Benzinga,2015-01-22T10:04:39Z,2015-01-22T10:04:39Z,,https://www.benzinga.com/node/5167823,
5168181,GLOW,Glowpoint Issued Video Call Management Patent by USPTO,,Benzinga,2015-01-22T12:06:48Z,2015-01-22T12:06:48Z,,https://www.benzinga.com/node/5168181,
5168183,GLOW,Glowpoint Issued New Video Call Management Patent by U.S. Patent and Trademark Office,,Benzinga,2015-01-22T12:07:30Z,2015-01-22T12:07:31Z,,https://www.benzinga.com/node/5168183,
5168601,GOOG,Topeka Suggests eBay Investors 'Remain On The Sidelines On Weak Fundamentals',,Benzinga,2015-01-22T13:29:53Z,2015-01-22T13:29:53Z,,https://www.benzinga.com/node/5168601,
5168601,GOOGL,Topeka Suggests eBay Investors 'Remain On The Sidelines On Weak Fundamentals',,Benzinga,2015-01-22T13:29:53Z,2015-01-22T13:29:53Z,,https://www.benzinga.com/node/5168601,
5169534,GOOGL,Hearing Unconfirmed Vague Market Chatter in Twitter Involving Google,,Benzinga,2015-01-22T15:29:36Z,2015-01-22T15:29:36Z,,https://www.benzinga.com/node/5169534,
5169885,GPRO,"Worst Performing Industries For January 22, 2015",,Benzinga,2015-01-22T16:22:17Z,2015-01-22T16:22:18Z,,https://www.benzinga.com/node/5169885,
5170049,GOOG,Shares of Twitter Spike Higher On Bob Peck Comments On CNBC,,Benzinga,2015-01-22T17:02:56Z,2015-01-22T17:02:56Z,,https://www.benzinga.com/node/5170049,
5170055,GOOG,"UPDATE: Peck Says 'At This Level' Sees Deal Between TWTR, GOOG  Tough To Get Done, But Wouldn't Say Its Off The Table",,Benzinga,2015-01-22T17:04:39Z,2015-01-22T17:04:39Z,,https://www.benzinga.com/node/5170055,
5170403,GOOG,"Google, Sprint Said To Reach Deal To Sell Wireless Service",,Benzinga,2015-01-22T18:47:26Z,2015-01-22T18:47:26Z,,https://www.benzinga.com/node/5170403,
5170465,GOOG,"Societe Generale Initiates Coverage on Google at Buy, Announces  $615.00 PT",,Benzinga,2015-01-22T19:01:57Z,2015-01-22T19:01:57Z,,https://www.benzinga.com/node/5170465,
5167756,GOOG,Microsoft Proves Its Still An Innovator,,Benzinga,2015-01-22T19:30:32Z,2015-01-22T19:30:32Z,,https://www.benzinga.com/node/5167756,
5171269,GOOGL,Societe Generale: Facebook Inc. Headed For Face Plant?,,Benzinga,2015-01-22T22:00:31Z,2015-01-22T22:00:31Z,,https://www.benzinga.com/node/5171269,
5171484,GOOG,"Benzinga's M&A Chatter for Thursday January 22, 2015",,Benzinga,2015-01-22T23:00:17Z,2015-01-22T23:00:17Z,,https://www.benzinga.com/node/5171484,
5167791,HBAN,"Earnings Scheduled For January 22, 2015",,Benzinga,2015-01-22T09:57:04Z,2015-01-22T09:57:05Z,,https://www.benzinga.com/node/5167791,
5168284,HBAN,"Huntington Bancshares Announces Q4 EPS $0.21, $0.19 est",,Benzinga,2015-01-22T12:31:27Z,2015-01-22T12:31:27Z,,https://www.benzinga.com/node/5168284,
5168307,HBAN,Huntington Bancshares Reports $473.3M In Net Interest Income,,Benzinga,2015-01-22T12:37:27Z,2015-01-22T12:37:27Z,,https://www.benzinga.com/node/5168307,
5170695,HBNC,Horizon Bancorp Reports Q4 EPS of $0.46 vs $0.55 Est,,Benzinga,2015-01-22T20:03:15Z,2015-01-22T20:03:16Z,,https://www.benzinga.com/node/5170695,
5171244,HERO,Hercules Offshore Provides January Fleet Status Report,,Benzinga,2015-01-22T21:46:03Z,2015-01-22T21:46:03Z,,https://www.benzinga.com/node/5171244,
5167787,HTHT,Top 4 NASDAQ Stocks In The Lodging Industry With The Highest Gross Margin,,Benzinga,2015-01-22T09:51:01Z,2015-01-22T09:51:01Z,,https://www.benzinga.com/node/5167787,
5169133,HWAY,"Barrington Research Initiates Coverage on Healthways at Outperform, Announces $25.00 PT",,Benzinga,2015-01-22T14:23:24Z,2015-01-22T14:23:24Z,,https://www.benzinga.com/node/5169133,
5170107,HON,UBS' Sector-Wide Industrial Call; Initiates Coverage On Over 15 Stocks,,Benzinga,2015-01-22T18:02:43Z,2015-01-22T18:02:43Z,,https://www.benzinga.com/node/5170107,
5170561,IEP,Carl Icahn: This Is Not About Selling eBay,,Benzinga,2015-01-22T20:35:26Z,2015-01-22T20:35:27Z,,https://www.benzinga.com/node/5170561,
5167791,INDB,"Earnings Scheduled For January 22, 2015",,Benzinga,2015-01-22T09:57:04Z,2015-01-22T09:57:05Z,,https://www.benzinga.com/node/5167791,
5167768,JKHY,Top 4 Mid-Cap Stocks In The Business Software & Services Industry With The Lowest PEG Ratio,,Benzinga,2015-01-22T09:34:14Z,2015-01-22T09:34:14Z,,https://www.benzinga.com/node/5167768,
5167791,ISRG,"Earnings Scheduled For January 22, 2015",,Benzinga,2015-01-22T09:57:04Z,2015-01-22T09:57:05Z,,https://www.benzinga.com/node/5167791,
5167850,ISRG,"Earning & Economic Calendar for Thursday January 22, 2015",,Benzinga,2015-01-22T10:35:50Z,2015-01-22T10:35:50Z,,https://www.benzinga.com/node/5167850,
5168425,JBHT,"JB Hunt Reports Q4 EPS $0.93, Sales $1.61B",,Benzinga,2015-01-22T13:01:12Z,2015-01-22T13:01:12Z,,https://www.benzinga.com/node/5168425,
5168786,JBHT,J B Hunt Transport Services Beats Q4 EPS Estimates,,Benzinga,2015-01-22T14:11:37Z,2015-01-22T14:11:37Z,,https://www.benzinga.com/node/5168786,
5169979,JBLU,Airlines Soar Following Q4 Results From Southwest Airlines And Alaska Air Group,,Benzinga,2015-01-22T16:59:06Z,2015-01-22T16:59:06Z,,https://www.benzinga.com/node/5169979,
5170798,ISRG,Intuitive Surgical Earnings Expected Move ± $26.44,,Benzinga,2015-01-22T20:35:50Z,2015-01-22T20:35:50Z,,https://www.benzinga.com/node/5170798,
5170974,ISRG,"Intuitive Surgical Reports Q4 Adj. EPS $4.92, Sales $604.7M",,Benzinga,2015-01-22T21:05:35Z,2015-01-22T21:05:35Z,,https://www.benzinga.com/node/5170974,
5171123,ISRG,"Intuitive Surgical, Inc. Beats Q4 Net Views",,Benzinga,2015-01-22T21:41:42Z,2015-01-22T21:41:42Z,,https://www.benzinga.com/node/5171123,
